sku_id,category,original_price,condition_grade,return_reason_code,estimated_refurb_cost,resale_value_estimated,inbound_shipping_cost,hazardous_goods_flag,co2_saved_refurb_vs_landfill,final_decision,customer_latitude,customer_longitude
PRD-237,Apparel,16171,C,03,4117,6118,75,No,3.5754212628240727,keep_it,14.15599847112319,77.93354604688295
PRD-238,Kitchen,24488,D,01,898,1960,150,No,4.964372730144574,refurbish,17.52694565643158,90.88770789091322
PRD-239,Electronics,16577,C,03,2979,5537,366,No,2.1385966499693985,donate,35.6376966646678,95.24130497074859
PRD-240,Apparel,26302,B,04,4746,17525,37,Yes,3.9246419022593226,recycle,36.25373978813791,85.1266175021313
PRD-241,Beauty,11860,A,03,3832,16931,367,Yes,1.524312294953075,recycle,30.914700937203214,70.19408237856092
PRD-242,Beauty,14068,A,01,2310,8678,54,No,1.7544885937716694,donate,31.085004285601677,81.06559590776014
PRD-243,Beauty,580,D,02,808,11645,362,Yes,3.9023437284908553,keep_it,25.92293210877524,88.65034011927935
PRD-244,Kitchen,961,C,02,2507,8959,169,Yes,1.7731168795347516,refurbish,22.26338444908827,96.16158603740932
PRD-245,Kitchen,23953,D,04,97,18314,382,No,0.9691832418253282,liquidate,26.483758360795274,89.44337352857848
PRD-246,Electronics,6717,D,04,608,3154,410,No,4.612460384477813,liquidate,14.09596116865647,89.14486925902455
PRD-247,Kitchen,18910,D,01,1177,22119,448,Yes,1.9501515831840905,donate,12.794660610905375,81.61301699473088
PRD-248,Electronics,18114,A,03,3644,5963,132,Yes,2.7458934635733536,liquidate,26.263255571696188,94.30408403882633
PRD-249,Electronics,22924,D,03,1076,5103,112,No,2.5888562517770306,donate,17.298972992233196,81.9818180885333
PRD-250,Apparel,19244,B,02,3638,24038,290,No,4.030488967595715,refurbish,25.682922221332074,92.49603824512786
PRD-251,Kitchen,10865,D,04,3791,8772,348,Yes,1.6973402605113592,recycle,27.10886440761832,69.81967385519766
PRD-252,Electronics,23293,C,01,4073,19381,92,No,1.9909126547881104,keep_it,17.146746453918436,92.00539019447959
PRD-253,Beauty,28606,B,03,1507,16118,428,Yes,4.733734775958919,refurbish,20.640724047196368,85.63085674913259
PRD-254,Kitchen,14096,B,04,121,20773,267,No,0.9831991253000734,liquidate,33.82606414772208,89.27828968435293
PRD-255,Apparel,25814,B,01,4525,8934,462,No,1.2591984038625825,liquidate,28.615623293468175,79.38195259067945
PRD-256,Kitchen,21094,C,04,3922,8338,467,No,3.8682420073808212,donate,17.319443905676515,94.1874925245858
PRD-257,Apparel,2459,B,01,200,21613,494,Yes,2.116365569270237,recycle,25.46226167968478,93.00113337154723
PRD-258,Electronics,2324,D,03,4870,7709,332,Yes,0.9605716153438506,donate,25.401587659928705,78.86173528378053
PRD-259,Apparel,24980,B,04,3802,7814,56,No,3.306546469412371,liquidate,32.30970963979778,81.00350176639843
PRD-260,Electronics,12686,D,02,2424,22296,140,No,4.878445480082208,keep_it,8.553495664594044,82.39631464369913
PRD-261,Electronics,25084,C,02,2956,20449,271,No,3.26561381856098,refurbish,26.945321521818876,70.11027025752111
PRD-262,Kitchen,11762,D,02,3876,15478,40,No,3.358673230394128,refurbish,10.363670801624181,68.68869438035115
PRD-263,Kitchen,9734,D,04,1995,20160,81,No,1.07191412372476,keep_it,21.705194216239178,96.25955125293393
PRD-264,Kitchen,2130,C,01,3712,7160,497,Yes,2.803615020167249,donate,17.533146986634492,80.43314821829722
PRD-265,Kitchen,5649,B,03,3189,22406,226,No,1.1091885944851514,donate,13.843928032913492,96.97795717874997
PRD-266,Beauty,26002,B,02,3241,7107,43,No,3.068322909158085,donate,23.39045743909596,89.10521876520167
PRD-267,Electronics,10802,D,03,661,676,25,No,1.9195070750150596,refurbish,27.9127760243408,95.96719230451117
PRD-268,Apparel,23727,D,02,4460,8394,57,No,2.230771957992858,keep_it,24.652610663977402,72.25074224716249
PRD-269,Beauty,4709,C,03,3260,2409,346,Yes,3.8716476666101487,donate,25.248284098763598,71.99132633839183
PRD-270,Kitchen,5379,D,02,466,16088,154,No,0.10213325565900541,keep_it,19.010681568695663,74.37179789516125
PRD-271,Electronics,27780,A,01,2181,4955,312,Yes,4.311703198854875,keep_it,32.09459373788329,77.87661830370843
PRD-272,Electronics,787,B,02,1932,5769,382,No,4.135429340234632,keep_it,19.07857873036089,75.23512245868105
PRD-273,Beauty,24524,A,01,2937,13065,422,No,0.9251490461570061,keep_it,26.44654199759063,83.11178206461223
PRD-274,Kitchen,651,B,04,768,7538,175,Yes,1.4395127680077158,keep_it,29.97014063960488,94.94151841375908
PRD-275,Kitchen,2788,A,02,2820,16412,195,No,0.7978505543146726,liquidate,20.09230095220049,87.54107871269525
PRD-276,Beauty,29522,A,01,2973,11600,295,Yes,3.568741318779258,liquidate,8.190375532237061,82.32640568094709
PRD-277,Apparel,7494,D,04,3896,14894,111,No,0.6295520064284952,donate,17.83035952785354,87.91220589482833
PRD-278,Beauty,25119,B,04,383,11424,150,Yes,3.1924321677045446,keep_it,15.004273236375184,69.52052137734516
PRD-279,Electronics,17612,C,04,4512,19331,88,No,4.132012888048305,refurbish,22.97319630218302,96.62974378282948
PRD-280,Electronics,17448,A,04,3418,136,420,No,3.8804984734505066,liquidate,33.54499256192538,76.77469613331651
PRD-281,Apparel,11039,B,03,1363,7653,96,Yes,2.346715861989494,keep_it,30.49297346937643,77.0171854969531
PRD-282,Beauty,27856,B,01,1911,7717,281,No,1.7701995490743692,refurbish,19.885612259334806,69.08371618099768
PRD-283,Apparel,10666,B,02,204,24733,417,No,4.428205804378206,donate,35.0170085701257,80.0772021999292
PRD-284,Beauty,17197,B,01,1140,24129,418,No,3.1117845418433023,donate,24.327534029115267,86.44863821766441
PRD-285,Beauty,23139,A,01,393,1816,94,Yes,0.1977189500689897,keep_it,29.088361981935837,79.53694728996568
PRD-286,Apparel,21575,C,03,1416,16871,243,Yes,2.7298926987401795,recycle,15.389788409661556,71.68547576235378
PRD-287,Apparel,4419,D,02,729,6879,144,Yes,4.234878525963087,liquidate,28.1319645094798,80.91989157967285
PRD-288,Beauty,11611,B,01,4336,2974,449,Yes,0.7767763412754116,liquidate,9.535491625016501,74.5481554567989
PRD-289,Apparel,16467,B,04,1016,18585,321,Yes,0.668253119080641,refurbish,29.74356297776105,94.71285134930318
PRD-290,Electronics,20444,A,01,905,7537,201,No,1.400922325447762,recycle,36.09313154814262,89.22051912185206
PRD-291,Electronics,7134,A,02,3543,23395,468,No,3.067627748795286,refurbish,12.600351735849173,96.36730699005267
PRD-292,Kitchen,4972,B,03,3967,4627,263,Yes,0.40943423162472625,donate,13.189399234635102,89.98188004153367
PRD-293,Electronics,29292,A,02,962,15239,232,No,0.4124631425535509,liquidate,35.944292532322564,77.40256928909255
PRD-294,Electronics,27474,A,03,908,11467,86,No,3.321853983170818,recycle,24.641899891948704,77.55941034659388
PRD-295,Beauty,14039,C,03,4126,17058,298,Yes,2.550208587790734,donate,9.747046937407113,70.64645247733702
PRD-296,Apparel,15122,D,01,3173,23385,281,Yes,3.0711124554587244,recycle,31.283792456804466,84.98212930606643
PRD-297,Electronics,7322,D,03,4098,2651,309,No,3.954773989687245,donate,26.505882860133077,96.72959484789874
PRD-298,Beauty,2160,A,04,2285,22186,446,Yes,4.409418822755874,liquidate,14.656223112986705,87.37234406994071
PRD-299,Electronics,6528,B,04,3308,21234,101,Yes,1.9389960793707313,keep_it,13.822430761915982,83.14510251755782
PRD-300,Electronics,9066,D,02,2500,14400,291,No,4.834891315001411,recycle,29.966133068446048,91.96371182937403
PRD-301,Apparel,24730,B,03,4210,18131,40,No,0.548981128648222,liquidate,27.123241013723415,80.56015536734942
PRD-302,Electronics,15205,C,03,2687,17469,416,No,3.654582944207603,liquidate,19.209587202214156,68.59477795669252
PRD-303,Apparel,25326,B,04,1679,9999,366,Yes,1.475962590274798,refurbish,35.336799096997765,90.32596957480072
PRD-304,Kitchen,10076,C,02,1237,22406,229,No,1.4093861321115406,refurbish,10.825371965188165,68.72933311697616
PRD-305,Apparel,8359,A,02,1376,10861,408,No,3.9705967552575885,recycle,33.24736013156084,74.8105925705966
PRD-306,Kitchen,4496,B,02,1857,15838,72,No,4.259976804900718,refurbish,19.94670204654853,87.55112913014673
PRD-307,Apparel,7955,B,01,3844,7150,349,Yes,3.6977647384772867,liquidate,22.607406853217697,69.95772029946953
PRD-308,Apparel,24734,A,02,2040,13661,301,No,2.306496008933255,refurbish,24.83686915324343,73.4982231090368
PRD-309,Beauty,1684,A,02,2762,18528,227,Yes,0.39038355433944494,refurbish,34.64294756991339,69.80786954650353
PRD-310,Electronics,26129,A,03,1221,2617,312,No,1.037644444588078,recycle,33.73723586010506,80.90737832804943
PRD-311,Kitchen,21825,A,01,1378,2464,64,Yes,0.37443643108957514,donate,31.920025407577743,93.16071747933276
PRD-312,Kitchen,7333,B,03,2134,5984,336,No,4.094656033945036,refurbish,30.2441522734416,75.17341330408537
PRD-313,Beauty,14217,A,02,4250,9995,189,No,3.693142905385689,donate,16.23632468278751,89.88555904320545
PRD-314,Electronics,18405,C,01,2306,4168,60,No,2.6914538240922896,refurbish,16.11305993495452,91.28268054518887
PRD-315,Kitchen,27311,D,03,2272,10812,101,Yes,0.4626698963349626,recycle,23.97993680019883,80.79104359311413
PRD-316,Beauty,27345,C,04,1488,4567,177,No,3.002148394002954,refurbish,18.938773256678836,76.65702069809133
PRD-317,Beauty,27969,C,02,3676,6831,143,Yes,4.068350012241007,recycle,19.046714761690478,81.33121613053214
PRD-318,Kitchen,26048,D,03,85,9870,493,Yes,1.7553863441716866,liquidate,8.453157524716698,90.72995141616984
PRD-319,Beauty,27893,A,03,1180,6326,45,Yes,0.4133350662539006,recycle,17.79714845898845,82.38026285562951
PRD-320,Beauty,7812,C,04,4729,6704,466,No,1.525654670760072,keep_it,33.95082818949273,93.78873748104682
PRD-321,Apparel,10725,B,01,2682,21224,136,No,1.704228951217435,recycle,16.638601545802494,88.71487506614254
PRD-322,Kitchen,21863,C,01,2554,23949,495,No,2.6686630328177796,refurbish,11.586401829955683,71.25150481191865
PRD-323,Beauty,19240,C,01,3015,12580,118,No,3.4901785436430885,refurbish,11.759406638081234,96.15792515262356
PRD-324,Beauty,12259,A,04,1355,7246,315,No,3.833530293646075,liquidate,18.13602155972518,90.27131506520561
PRD-325,Apparel,19387,C,01,3546,18109,83,Yes,3.9007501108866087,keep_it,32.84567163957021,89.85866498145506
PRD-326,Electronics,18246,B,01,3015,20947,451,No,1.0954474567351287,recycle,24.430095447549906,82.53409493227848
PRD-327,Apparel,17111,B,01,819,18156,455,Yes,1.506295170262203,recycle,12.73707285301537,84.68405812888103
PRD-328,Beauty,24693,C,04,2956,24218,204,No,4.804780102400631,donate,17.723022648315926,77.2966781616104
PRD-329,Electronics,22878,C,04,1760,2466,29,Yes,4.710321275453064,donate,25.0545487368551,74.08454856573543
PRD-330,Apparel,19375,D,04,3895,10225,91,No,1.2939474110292875,recycle,20.186275421274843,86.92732302326934
PRD-331,Beauty,25505,C,02,1112,8469,403,No,2.8285006481408526,refurbish,8.401187800692128,77.66506371070335
PRD-332,Electronics,19070,C,04,2191,20092,394,Yes,1.7338357620481595,refurbish,22.947213326678,96.35528687406818
PRD-333,Beauty,15972,B,03,3324,10269,416,Yes,2.4389520583049373,refurbish,24.449940448898065,85.59448365497289
PRD-334,Apparel,13775,A,02,4164,24041,66,Yes,1.6652508876048022,keep_it,32.743453762530734,90.62016849677624
PRD-335,Apparel,23934,B,02,1916,1453,135,No,4.28985791495626,recycle,27.334590593010596,74.01744057163991
PRD-336,Beauty,2413,A,02,4531,16224,94,No,1.7807597663229202,refurbish,13.164365504674208,76.0555644411593
PRD-337,Electronics,3723,A,02,4147,8723,115,No,3.0203774156122813,donate,16.53660085794094,95.46987051173559
PRD-338,Beauty,21333,B,04,4652,20430,132,No,0.8397075000515724,keep_it,17.690721484089448,73.13131903648835
PRD-339,Apparel,19679,C,04,4682,20812,484,No,2.425278064694335,keep_it,31.765205839408647,69.49363317185646
PRD-340,Electronics,14200,C,02,4369,20344,395,Yes,0.25852820260643716,keep_it,23.610834144304434,79.34222772110775
PRD-341,Kitchen,20411,A,01,4951,5544,313,Yes,0.8768419229736307,donate,23.55462402509603,81.2121286313692
PRD-342,Apparel,22161,B,04,698,8286,479,No,1.204610140490872,refurbish,35.9731447871449,93.95523891932417
PRD-343,Electronics,21331,C,02,4510,9673,84,No,4.870980887319577,donate,22.668377371800304,76.73502300164665
PRD-344,Beauty,21724,D,02,2626,11176,341,No,0.33539055471627743,liquidate,29.225523023437873,86.08730045748308
PRD-345,Kitchen,23059,A,02,675,20950,359,Yes,0.7651503145285279,donate,16.87057965347384,73.78550174841418
PRD-346,Electronics,23498,C,03,420,19235,46,No,2.264381274333029,liquidate,31.331828906375236,90.7368552930186
PRD-347,Apparel,13089,A,03,4506,1174,267,Yes,3.5205587699763883,recycle,36.8874610649811,77.10999542081927
PRD-348,Beauty,11459,A,02,364,10693,20,No,4.059214470958417,refurbish,23.611799262812706,80.85024395785467
PRD-349,Kitchen,13027,D,04,4022,156,164,No,4.441687186773093,donate,13.565665685727492,83.18859462518024
PRD-350,Electronics,11164,B,01,4343,16489,363,No,3.014257999855557,donate,29.667655125112084,96.25565862377763
PRD-351,Kitchen,16937,D,04,4745,9003,426,Yes,2.707126043897824,keep_it,30.279003883721238,86.92888727328142
PRD-352,Beauty,11826,D,04,3786,16903,71,Yes,4.765577888519181,keep_it,14.19174686519358,78.87609962299253
PRD-353,Beauty,13682,A,01,3007,13365,329,No,4.265686918701034,keep_it,26.35333129906581,75.2885115861809
PRD-354,Beauty,11996,B,02,68,8155,421,Yes,3.175101344922704,liquidate,36.252310467652116,69.51225394490172
PRD-355,Beauty,21364,B,01,2475,17755,493,Yes,3.0965085766597498,refurbish,34.45558703857748,74.93299210296273
PRD-356,Electronics,7195,D,02,172,22043,469,Yes,3.3077592762388126,recycle,31.836174050474767,93.73856251754398
PRD-357,Electronics,29734,C,01,1698,6665,289,No,0.3149471869114024,refurbish,26.49759853140002,86.60955385096187
PRD-358,Kitchen,12558,C,02,1759,7635,434,No,0.9934590993576667,liquidate,15.026872789279082,70.03987854454124
PRD-359,Electronics,14776,C,03,2949,24601,62,Yes,3.073946225457443,donate,31.446496590113007,95.92782803368398
PRD-360,Electronics,9928,C,03,1510,4383,23,Yes,3.622161473914302,donate,24.646891512151438,70.82971496315581
PRD-361,Kitchen,9390,C,01,1388,5081,455,Yes,2.815800743726251,liquidate,8.934960509092893,93.3737412228572
PRD-362,Apparel,14119,C,04,2912,1611,454,Yes,1.3821017721533837,recycle,35.51385556992806,92.02236707828116
PRD-363,Beauty,23785,D,03,4469,19134,450,Yes,1.1719468949755094,liquidate,13.340623681389006,91.08363321904561
PRD-364,Kitchen,20843,C,02,1715,15114,117,No,0.46452480380339845,donate,36.544687213471974,72.98511095858377
PRD-365,Kitchen,1575,A,01,2091,18844,486,Yes,3.5275042084890003,donate,12.079426634896436,91.86906550452112
PRD-366,Apparel,16650,D,02,4401,1305,230,Yes,3.8545618699685655,refurbish,31.362502502074886,94.86955198358734
PRD-367,Beauty,20102,B,04,3021,3227,53,Yes,1.5586340813335204,donate,23.510311978361116,80.12222813750213
PRD-368,Kitchen,3978,D,03,2378,15095,302,No,4.5634406674956365,refurbish,21.1025944021568,88.00843158731101
PRD-369,Electronics,7409,C,03,4804,3200,89,Yes,3.432988310863119,donate,34.55936139022506,83.2789150587661
PRD-370,Beauty,18070,C,04,526,22600,146,No,4.022789491082072,donate,23.58860188814284,93.86513468252272
PRD-371,Beauty,7560,B,02,575,9463,405,Yes,2.7326612650694475,recycle,28.388696993322554,80.19871767311552
PRD-372,Electronics,15322,C,01,384,20351,402,Yes,3.281288972114837,keep_it,27.01076887020016,85.33207038950655
PRD-373,Electronics,17892,D,04,956,18981,292,No,0.8555568913495879,donate,27.030272657265012,83.19119688148494
PRD-374,Kitchen,15476,D,03,4621,15323,99,No,1.6895955845291273,donate,28.876191522007936,85.52302760322168
PRD-375,Beauty,29325,B,03,4481,18195,381,No,2.248391679779542,keep_it,22.726437033267292,96.74283624503761
PRD-376,Apparel,25801,B,03,2132,10331,86,No,2.9851159080583782,keep_it,21.757803575112202,71.11946485471022
PRD-377,Electronics,3528,A,03,4289,7267,389,No,3.242033342414651,keep_it,12.367234568728596,85.11776425738948
PRD-378,Electronics,10577,C,04,3971,15295,444,Yes,3.357843694077095,liquidate,22.688760976229716,94.14857386782091
PRD-379,Electronics,11724,A,02,2153,6053,441,No,1.9473998411483542,refurbish,14.184302475837326,92.61390980901281
PRD-380,Electronics,10763,D,02,3635,6990,458,No,1.7161536528721961,keep_it,8.80429111717097,77.32142319792437
PRD-381,Kitchen,11852,C,04,1617,10532,457,Yes,3.883847427614204,refurbish,32.96065252934831,79.03626354558249
PRD-382,Apparel,8286,D,01,2812,23688,336,Yes,2.720388538317983,recycle,11.965549637237695,96.2513857710877
PRD-383,Beauty,26140,A,01,2902,13121,249,Yes,3.5172517256379994,liquidate,8.249566774862402,87.35250803554003
PRD-384,Apparel,26259,C,03,2406,3875,36,No,1.0942746838417512,refurbish,18.63892313813084,76.42457569167911
PRD-385,Electronics,26238,B,03,4266,13347,29,No,3.8870396379912373,donate,28.82299909206703,69.39578295168482
PRD-386,Electronics,25957,B,02,3894,4512,123,Yes,1.2995293394586191,keep_it,19.40966637025445,75.23187543899543
PRD-387,Apparel,29207,A,04,2366,15261,383,No,0.8853556823102834,liquidate,23.253680169827923,81.67122523162813
PRD-388,Kitchen,28104,C,04,4928,6929,66,Yes,2.9300753563315642,keep_it,11.069434748677876,89.56430409101768
PRD-389,Kitchen,3047,A,03,2779,20851,40,No,1.744893282851033,donate,35.01503860779306,73.07576415938605
PRD-390,Kitchen,29823,A,03,1714,15368,288,Yes,1.7924732576772033,donate,33.223122574674,71.95799753937267
PRD-391,Electronics,17251,D,04,2502,1640,236,Yes,2.342613152192314,keep_it,33.050683450834,80.75569985171097
PRD-392,Apparel,27766,C,03,2947,18862,51,Yes,2.2988812713886695,recycle,13.34941249975671,87.92025051179228
PRD-393,Apparel,8531,D,04,2503,1433,316,Yes,0.1567564678507629,recycle,20.037533866585868,76.25895675787942
PRD-394,Apparel,28701,A,03,2110,8429,162,Yes,2.6030671616354883,liquidate,32.31011417256166,68.69463668506909
PRD-395,Kitchen,636,D,03,1396,1819,464,No,0.6126610884415018,refurbish,10.426948094172987,93.50532760583965
PRD-396,Electronics,4139,A,04,2894,21641,256,Yes,3.7854549572412854,recycle,24.848409857065885,89.5723430627447
PRD-397,Electronics,21721,A,03,1128,16936,185,Yes,2.575244548384093,keep_it,14.141859117194116,72.37847379397405
PRD-398,Beauty,29358,A,04,4417,9834,222,Yes,2.4846900136294328,keep_it,31.678154066309922,81.81963318640578
PRD-399,Kitchen,28793,C,04,151,19407,88,Yes,4.1131253963975185,recycle,24.753626937585008,91.7403458168263
PRD-400,Kitchen,4281,C,03,4665,7499,175,No,0.2760693063239865,refurbish,13.952644857639262,88.99200138934026
PRD-401,Electronics,4491,A,04,575,3368,53,Yes,4.948927207670444,liquidate,28.908127077332818,75.99748876767107
PRD-402,Kitchen,21475,A,02,651,17710,414,Yes,3.354241115814524,donate,18.219331885557605,85.16804029791402
PRD-403,Electronics,17077,D,01,651,15166,450,No,4.504356243689872,donate,35.35440696628109,68.81832701368371
PRD-404,Apparel,29384,A,02,2488,24018,154,Yes,2.638036037695702,refurbish,36.36015364678438,75.07474816894822
PRD-405,Kitchen,11611,D,03,4431,22370,466,Yes,2.2029700222480972,recycle,18.863866620864314,77.09960626955339
PRD-406,Apparel,4430,D,04,2071,16928,449,Yes,4.023147886708064,liquidate,20.54922275475238,93.07258706819923
PRD-407,Beauty,11397,D,01,3071,20653,264,No,2.5413219478792577,liquidate,20.002519527100134,88.84906159129828
PRD-408,Electronics,29730,D,03,2175,3458,194,Yes,4.395999821282715,keep_it,33.26354935713264,72.32004951982132
PRD-409,Kitchen,16243,A,01,1624,17212,129,No,0.17934752673813834,keep_it,18.48078608510734,74.32651203327795
PRD-410,Apparel,6368,D,01,1525,19307,171,No,4.722286354920459,keep_it,10.33076215507519,94.22082102036856
PRD-411,Kitchen,18160,A,01,2447,7904,81,No,0.9138778099777698,refurbish,12.304681231830989,75.18327778162184
PRD-412,Electronics,12662,B,02,3963,15238,383,No,3.433843636464729,recycle,28.29531346974128,80.67372396464307
