category,condition_grade,return_reason,original_price,inbound_shipping_cost,final_decision,hazardous_goods_flag,co2_saved_refurb_vs_landfill,profit
Beauty,C,02_changed_mind,3485,191,liquidate,0,0.0,-1528
Electronics,C,02_changed_mind,16949,112,liquidate,0,0.0,-839
Kitchen,B,02_changed_mind,19000,451,keep_it,0,0.0,67
Kitchen,A,03_damaged_shipping,9385,57,liquidate,0,0.0,530
Kitchen,B,04_incorrect_item,775,306,donate,0,8.807573931330195,120
Electronics,C,01_defective,15858,191,refurbish,0,2.2909519551328192,8201
Beauty,B,02_changed_mind,22139,148,keep_it,0,0.0,16
Kitchen,B,03_damaged_shipping,25687,247,recycle,1,0.0,-1513
Beauty,C,03_damaged_shipping,15341,471,recycle,1,0.0,-1243
Beauty,C,02_changed_mind,9609,330,keep_it,0,0.0,53
Electronics,A,01_defective,2901,143,refurbish,0,3.7880189590479474,11435
Apparel,A,03_damaged_shipping,6241,494,recycle,1,0.0,-1741
Electronics,D,02_changed_mind,6409,414,keep_it,0,0.0,47
Kitchen,A,01_defective,9959,246,refurbish,0,3.069924885022024,3049
Apparel,D,04_incorrect_item,23488,412,liquidate,0,0.0,695
Apparel,A,03_damaged_shipping,8515,143,recycle,1,0.0,68
Apparel,A,01_defective,9298,245,refurbish,0,2.5846672239444466,11587
Electronics,B,02_changed_mind,17731,318,liquidate,0,0.0,366
Apparel,D,03_damaged_shipping,20722,350,recycle,1,0.0,-1914
Beauty,A,02_changed_mind,4043,313,liquidate,0,0.0,-945
Apparel,A,01_defective,26714,229,refurbish,0,1.2319981698750166,5068
Electronics,B,03_damaged_shipping,16274,337,recycle,1,0.0,-2593
Apparel,C,03_damaged_shipping,22579,140,recycle,1,0.0,-2932
Apparel,B,03_damaged_shipping,4213,98,recycle,1,0.0,-2339
Kitchen,C,03_damaged_shipping,27125,486,liquidate,0,0.0,1035
Kitchen,B,01_defective,674,76,refurbish,0,2.8061268628226697,10588
Kitchen,B,01_defective,8819,97,refurbish,0,1.6462500894949388,15335
Beauty,C,02_changed_mind,2529,458,keep_it,0,0.0,56
Apparel,A,02_changed_mind,6846,168,liquidate,0,0.0,-941
Kitchen,D,02_changed_mind,2047,366,keep_it,0,0.0,71
Kitchen,C,02_changed_mind,20354,123,liquidate,0,0.0,-1462
Apparel,B,02_changed_mind,25075,441,keep_it,0,0.0,89
Apparel,C,01_defective,2731,183,recycle,1,0.0,-4352
Electronics,B,02_changed_mind,13170,87,liquidate,0,0.0,-1549
Electronics,A,03_damaged_shipping,27079,85,recycle,1,0.0,-4809
Kitchen,C,04_incorrect_item,8902,361,liquidate,0,0.0,-1201
Electronics,C,03_damaged_shipping,21204,145,liquidate,0,0.0,-1617
Electronics,C,02_changed_mind,18580,150,keep_it,0,0.0,67
Beauty,B,03_damaged_shipping,11472,370,liquidate,0,0.0,417
Electronics,B,02_changed_mind,16603,458,liquidate,0,0.0,-1206
Electronics,C,02_changed_mind,28423,404,liquidate,0,0.0,464
Apparel,C,02_changed_mind,5463,218,liquidate,0,0.0,628
Kitchen,B,02_changed_mind,5356,79,keep_it,0,0.0,41
Beauty,A,03_damaged_shipping,3803,119,recycle,1,0.0,-4773
Kitchen,A,01_defective,10256,495,refurbish,0,1.865111588080377,8276
Beauty,B,01_defective,17996,469,refurbish,0,3.3911345224167326,7802
Electronics,D,03_damaged_shipping,11707,177,recycle,1,0.0,-4136
Apparel,C,04_incorrect_item,967,81,donate,0,4.055154566901897,103
Electronics,C,02_changed_mind,29799,63,keep_it,0,0.0,94
Electronics,B,02_changed_mind,20022,55,keep_it,0,0.0,96
Apparel,A,04_incorrect_item,10583,407,liquidate,0,0.0,815
Kitchen,B,02_changed_mind,8066,444,liquidate,0,0.0,-84
Beauty,A,02_changed_mind,7515,426,keep_it,0,0.0,77
Kitchen,D,02_changed_mind,1584,79,keep_it,0,0.0,50
Kitchen,C,02_changed_mind,18550,275,keep_it,0,0.0,44
Electronics,B,02_changed_mind,8345,288,keep_it,0,0.0,57
Apparel,B,01_defective,11225,445,refurbish,0,4.247100264416959,6458
Apparel,A,02_changed_mind,6534,462,keep_it,0,0.0,11
Electronics,B,03_damaged_shipping,13104,316,liquidate,0,0.0,-408
Beauty,C,03_damaged_shipping,28261,365,liquidate,0,0.0,993
Apparel,A,02_changed_mind,10739,477,liquidate,0,0.0,-58
Kitchen,B,03_damaged_shipping,3112,70,liquidate,0,0.0,425
Apparel,C,01_defective,21592,116,recycle,1,0.0,63
Kitchen,A,02_changed_mind,6406,468,keep_it,0,0.0,65
Beauty,B,02_changed_mind,28453,416,liquidate,0,0.0,-1120
Apparel,C,02_changed_mind,15758,325,liquidate,0,0.0,-1699
Electronics,B,02_changed_mind,17942,256,liquidate,0,0.0,121
Electronics,B,01_defective,3521,142,refurbish,0,2.706962277314136,4339
Kitchen,A,02_changed_mind,29978,135,liquidate,0,0.0,1065
Electronics,A,03_damaged_shipping,26989,236,recycle,1,0.0,775
Apparel,B,04_incorrect_item,14974,393,liquidate,0,0.0,-307
Kitchen,B,02_changed_mind,10922,149,liquidate,0,0.0,-843
Electronics,B,01_defective,21235,450,refurbish,0,3.3660681455865413,13326
Apparel,B,03_damaged_shipping,24109,113,liquidate,0,0.0,-304
Beauty,B,04_incorrect_item,17969,353,liquidate,0,0.0,-447
Electronics,B,02_changed_mind,6754,129,liquidate,0,0.0,-333
Apparel,C,02_changed_mind,28830,151,keep_it,0,0.0,10
Apparel,B,03_damaged_shipping,29397,84,recycle,1,0.0,-4028
Kitchen,D,01_defective,8531,495,refurbish,0,2.529857104130312,14665
Electronics,C,01_defective,20025,176,recycle,1,0.0,-2570
Beauty,B,03_damaged_shipping,4075,301,liquidate,0,0.0,895
Electronics,D,01_defective,11597,178,refurbish,0,4.502899218612105,17804
Kitchen,B,03_damaged_shipping,29999,489,liquidate,0,0.0,-1521
Apparel,D,01_defective,23965,240,recycle,1,0.0,-2902
Apparel,C,01_defective,1218,357,refurbish,0,2.485742777877087,12664
Apparel,B,01_defective,25380,89,refurbish,0,3.833699890744288,5193
Beauty,B,01_defective,22051,208,refurbish,0,1.0429058931791153,3320
Electronics,B,03_damaged_shipping,28283,486,recycle,1,0.0,-3064
Kitchen,D,02_changed_mind,11018,380,liquidate,0,0.0,-144
Apparel,D,01_defective,1856,270,refurbish,0,2.818780477394528,5361
Beauty,D,02_changed_mind,25816,62,liquidate,0,0.0,1121
Electronics,A,02_changed_mind,28554,200,keep_it,0,0.0,21
Electronics,A,02_changed_mind,14253,160,liquidate,0,0.0,845
Beauty,A,02_changed_mind,12996,425,liquidate,0,0.0,897
Kitchen,A,02_changed_mind,19150,216,keep_it,0,0.0,92
Kitchen,A,02_changed_mind,24727,233,liquidate,0,0.0,-69
Kitchen,C,02_changed_mind,5780,75,liquidate,0,0.0,188
Electronics,B,03_damaged_shipping,16409,128,liquidate,0,0.0,423
Beauty,B,03_damaged_shipping,11033,92,liquidate,0,0.0,1140
Electronics,B,01_defective,8242,336,refurbish,0,3.817442144873445,5798
Kitchen,C,02_changed_mind,29014,106,liquidate,0,0.0,408
Kitchen,C,02_changed_mind,495,284,keep_it,0,0.0,70
Beauty,B,01_defective,5466,109,refurbish,0,3.3545758543326682,16509
Beauty,B,01_defective,15824,430,refurbish,0,3.3813751034535575,6726
Apparel,B,02_changed_mind,27603,313,keep_it,0,0.0,11
Electronics,A,03_damaged_shipping,1218,159,recycle,1,0.0,-4658
Beauty,A,01_defective,4113,81,recycle,1,0.0,-118
Apparel,A,01_defective,8070,153,refurbish,0,1.1309048523594263,3241
Apparel,B,04_incorrect_item,3455,58,donate,0,4.305060679737413,251
Kitchen,C,01_defective,27735,368,recycle,1,0.0,-1045
Apparel,B,01_defective,14628,173,refurbish,0,3.8595117270174653,13437
Apparel,B,02_changed_mind,5193,411,liquidate,0,0.0,-1088
Kitchen,B,02_changed_mind,17686,446,keep_it,0,0.0,82
Beauty,B,01_defective,29932,199,refurbish,0,1.1590525261272537,13813
Kitchen,A,04_incorrect_item,16876,464,donate,0,7.784519755232426,291
Kitchen,C,02_changed_mind,16894,323,liquidate,0,0.0,-1096
Apparel,B,02_changed_mind,23175,184,liquidate,0,0.0,-1078
Beauty,B,03_damaged_shipping,3878,342,liquidate,0,0.0,-938
Beauty,A,01_defective,18848,421,refurbish,0,2.5998674692955617,3688
Kitchen,D,02_changed_mind,9501,144,liquidate,0,0.0,-886
Beauty,D,04_incorrect_item,23561,389,liquidate,0,0.0,-1185
Beauty,C,02_changed_mind,11215,103,keep_it,0,0.0,73
Electronics,C,01_defective,17430,380,refurbish,0,4.532395319694752,6897
Electronics,B,01_defective,22072,119,refurbish,0,1.9920677554979043,8112
Apparel,A,01_defective,19861,68,refurbish,0,4.308378759820748,17593
Beauty,A,01_defective,10203,456,refurbish,0,4.848611977797292,13323
Kitchen,A,02_changed_mind,11616,147,keep_it,0,0.0,20
Apparel,B,02_changed_mind,29507,470,liquidate,0,0.0,733
Electronics,B,04_incorrect_item,27451,171,liquidate,0,0.0,-965
Electronics,B,03_damaged_shipping,18505,394,liquidate,0,0.0,-1358
Beauty,B,02_changed_mind,24219,206,keep_it,0,0.0,96
Kitchen,A,02_changed_mind,2674,457,keep_it,0,0.0,38
Beauty,A,02_changed_mind,14389,347,keep_it,0,0.0,42
Electronics,B,03_damaged_shipping,11006,421,recycle,1,0.0,-4394
Kitchen,B,01_defective,14276,300,refurbish,0,2.410399637928222,4447
Kitchen,D,03_damaged_shipping,17097,272,liquidate,0,0.0,34
Kitchen,B,04_incorrect_item,12204,485,liquidate,0,0.0,-964
Electronics,A,02_changed_mind,29617,261,liquidate,0,0.0,1005
Electronics,C,02_changed_mind,11316,378,keep_it,0,0.0,51
Apparel,B,02_changed_mind,21776,335,liquidate,0,0.0,363
Apparel,D,02_changed_mind,28784,362,keep_it,0,0.0,92
Electronics,B,02_changed_mind,19085,480,keep_it,0,0.0,40
Apparel,A,02_changed_mind,10858,285,liquidate,0,0.0,-473
Electronics,D,03_damaged_shipping,18161,130,recycle,1,0.0,786
Apparel,B,01_defective,1429,476,recycle,1,0.0,-417
Kitchen,C,02_changed_mind,23370,382,liquidate,0,0.0,-1916
Electronics,B,04_incorrect_item,28910,402,liquidate,0,0.0,-754
Electronics,B,01_defective,22403,381,refurbish,0,3.1137710587517495,3693
Electronics,D,02_changed_mind,13134,87,liquidate,0,0.0,-412
Electronics,A,03_damaged_shipping,8919,329,recycle,1,0.0,-4073
Electronics,A,01_defective,5838,470,refurbish,0,2.1806585435278447,16059
Beauty,A,03_damaged_shipping,28026,473,liquidate,0,0.0,-607
Apparel,A,01_defective,19361,148,refurbish,0,3.097871954202084,14168
Kitchen,A,02_changed_mind,2943,422,keep_it,0,0.0,12
Beauty,C,01_defective,19286,295,refurbish,0,3.955254462120859,15098
Apparel,A,01_defective,5418,282,refurbish,0,2.980940093696652,4242
Electronics,C,01_defective,19553,419,recycle,1,0.0,-2014
Beauty,D,03_damaged_shipping,28248,130,recycle,1,0.0,-4674
Apparel,B,02_changed_mind,22598,487,keep_it,0,0.0,26
Beauty,A,01_defective,13472,228,refurbish,0,4.936570419689674,6318
Electronics,B,01_defective,11922,396,refurbish,0,4.889027506961952,5962
Kitchen,B,04_incorrect_item,21477,116,liquidate,0,0.0,-819
Electronics,C,03_damaged_shipping,29615,58,recycle,1,0.0,-923
Apparel,B,02_changed_mind,12051,349,keep_it,0,0.0,28
Beauty,B,02_changed_mind,17833,487,keep_it,0,0.0,56
Electronics,B,02_changed_mind,23416,282,liquidate,0,0.0,-532
Beauty,D,02_changed_mind,20622,401,liquidate,0,0.0,-1046
Kitchen,C,03_damaged_shipping,18424,166,liquidate,0,0.0,153
Beauty,D,04_incorrect_item,11769,131,donate,0,9.324954536496923,221
Kitchen,B,03_damaged_shipping,5210,493,liquidate,0,0.0,-1008
Kitchen,B,01_defective,7818,72,refurbish,0,1.9292358744650202,3092
Apparel,B,04_incorrect_item,15833,410,donate,0,8.390024878958574,73
Apparel,D,01_defective,23775,278,recycle,1,0.0,-2700
Beauty,B,04_incorrect_item,17952,367,liquidate,0,0.0,-478
Beauty,B,03_damaged_shipping,8880,177,liquidate,0,0.0,1149
Beauty,B,04_incorrect_item,258,262,donate,0,9.132682195741669,168
Beauty,D,01_defective,17986,445,recycle,1,0.0,-1961
Electronics,D,01_defective,16634,136,recycle,1,0.0,-2191
Electronics,A,01_defective,822,310,recycle,1,0.0,-1924
Apparel,A,02_changed_mind,2961,275,keep_it,0,0.0,42
Kitchen,B,02_changed_mind,17443,397,keep_it,0,0.0,80
Kitchen,A,02_changed_mind,770,100,keep_it,0,0.0,40
Electronics,B,02_changed_mind,10824,365,liquidate,0,0.0,-450
Apparel,D,02_changed_mind,13415,303,keep_it,0,0.0,59
Electronics,B,03_damaged_shipping,26052,484,recycle,1,0.0,-3826
Apparel,B,01_defective,13992,341,refurbish,0,3.170697210708766,11578
Electronics,D,04_incorrect_item,16061,489,donate,0,7.22496975832348,88
Kitchen,B,01_defective,9512,473,refurbish,0,2.4443208637510137,10848
Kitchen,A,01_defective,16695,349,refurbish,0,2.35232153892271,7028
Beauty,C,02_changed_mind,25992,361,liquidate,0,0.0,-974
Electronics,D,03_damaged_shipping,26557,393,recycle,1,0.0,-1992
Beauty,B,01_defective,26367,159,refurbish,0,1.4388373224044213,16630
Kitchen,A,02_changed_mind,8490,373,keep_it,0,0.0,80
Apparel,C,02_changed_mind,17477,374,keep_it,0,0.0,55
Electronics,C,03_damaged_shipping,25322,137,recycle,1,0.0,-3187
Electronics,C,01_defective,20904,363,refurbish,0,3.8604537810275823,8857
Electronics,D,04_incorrect_item,1273,290,donate,0,9.96200308162074,291
Electronics,C,03_damaged_shipping,5678,480,liquidate,0,0.0,616
Beauty,A,02_changed_mind,25218,497,liquidate,0,0.0,-240
Kitchen,B,02_changed_mind,4169,249,liquidate,0,0.0,-1510
Electronics,B,02_changed_mind,12062,211,liquidate,0,0.0,-708
Electronics,A,04_incorrect_item,23275,470,donate,0,9.156356777305717,265
Apparel,A,03_damaged_shipping,27261,190,recycle,1,0.0,-2611
Kitchen,B,02_changed_mind,25842,170,liquidate,0,0.0,126
Beauty,D,02_changed_mind,28417,63,keep_it,0,0.0,92
Kitchen,A,03_damaged_shipping,4163,88,recycle,1,0.0,-3670
Electronics,A,04_incorrect_item,23616,330,donate,0,5.176701332250163,211
Kitchen,A,01_defective,2927,65,refurbish,0,2.48122288751572,8399
Kitchen,B,02_changed_mind,1909,241,keep_it,0,0.0,54
Kitchen,D,01_defective,17955,237,recycle,1,0.0,-2229
Electronics,C,01_defective,11630,357,recycle,1,0.0,-3041
Electronics,C,02_changed_mind,6914,223,liquidate,0,0.0,-1991
Apparel,A,02_changed_mind,28824,134,keep_it,0,0.0,18
Electronics,A,01_defective,1843,276,refurbish,0,4.512298616809533,10147
Kitchen,A,02_changed_mind,29857,65,liquidate,0,0.0,363
Apparel,C,02_changed_mind,11652,462,liquidate,0,0.0,987
Electronics,C,03_damaged_shipping,16396,333,liquidate,0,0.0,-95
Kitchen,A,02_changed_mind,27106,88,keep_it,0,0.0,56
Electronics,B,04_incorrect_item,7960,363,liquidate,0,0.0,600
Apparel,A,01_defective,9290,368,refurbish,0,3.9386529726627675,9499
Electronics,C,02_changed_mind,8542,112,liquidate,0,0.0,298
Electronics,A,02_changed_mind,20843,164,liquidate,0,0.0,-763
Beauty,C,02_changed_mind,12357,134,liquidate,0,0.0,952
Beauty,C,02_changed_mind,16072,168,keep_it,0,0.0,35
Electronics,B,02_changed_mind,6949,189,keep_it,0,0.0,79
Kitchen,A,03_damaged_shipping,26426,463,liquidate,0,0.0,433
Electronics,C,03_damaged_shipping,15967,397,recycle,1,0.0,-151
Beauty,C,02_changed_mind,25473,404,liquidate,0,0.0,-94
Beauty,B,02_changed_mind,26371,438,liquidate,0,0.0,399
Beauty,A,02_changed_mind,15617,222,keep_it,0,0.0,56
Electronics,A,02_changed_mind,26756,72,liquidate,0,0.0,-1846
Kitchen,A,01_defective,3711,129,refurbish,0,2.0714358986714525,14192
Apparel,A,01_defective,12754,407,refurbish,0,2.461985635639033,16037
Apparel,B,01_defective,9899,281,refurbish,0,2.8017434764920996,4200
Apparel,C,02_changed_mind,26779,59,keep_it,0,0.0,12
Electronics,B,02_changed_mind,12797,266,liquidate,0,0.0,394
Kitchen,B,02_changed_mind,20827,473,keep_it,0,0.0,30
Apparel,C,03_damaged_shipping,2196,476,recycle,1,0.0,-1965
Apparel,A,03_damaged_shipping,29742,109,recycle,1,0.0,-2200
Apparel,B,03_damaged_shipping,17601,119,liquidate,0,0.0,-99
Kitchen,B,03_damaged_shipping,26623,229,liquidate,0,0.0,207
Kitchen,C,03_damaged_shipping,6338,459,recycle,1,0.0,-4112
Apparel,B,02_changed_mind,19363,164,keep_it,0,0.0,72
Electronics,A,02_changed_mind,17858,234,liquidate,0,0.0,636
Beauty,D,04_incorrect_item,21675,131,liquidate,0,0.0,-884
Electronics,B,02_changed_mind,29582,480,liquidate,0,0.0,-1960
Electronics,B,04_incorrect_item,14366,174,liquidate,0,0.0,684
Beauty,C,04_incorrect_item,26383,124,liquidate,0,0.0,-194
Electronics,A,02_changed_mind,19205,71,liquidate,0,0.0,-1713
Kitchen,B,02_changed_mind,1229,477,keep_it,0,0.0,45
Apparel,C,02_changed_mind,6554,360,liquidate,0,0.0,-1511
Electronics,C,02_changed_mind,27175,261,keep_it,0,0.0,98
Kitchen,C,03_damaged_shipping,22259,207,liquidate,0,0.0,-325
Electronics,C,02_changed_mind,11522,84,keep_it,0,0.0,38
Apparel,B,02_changed_mind,22082,223,keep_it,0,0.0,32
Beauty,A,01_defective,8874,378,refurbish,0,4.755087179633334,7612
Electronics,C,02_changed_mind,5140,146,keep_it,0,0.0,93
Beauty,A,04_incorrect_item,21229,200,donate,0,5.4045867049974685,283
Apparel,B,02_changed_mind,19792,176,liquidate,0,0.0,-1673
Apparel,B,03_damaged_shipping,2063,152,recycle,1,0.0,-4367
Electronics,C,02_changed_mind,26060,68,keep_it,0,0.0,53
Apparel,C,04_incorrect_item,7558,223,donate,0,4.521636246961025,23
Electronics,A,02_changed_mind,8715,134,keep_it,0,0.0,40
Beauty,B,03_damaged_shipping,15993,402,recycle,1,0.0,-2570
Apparel,A,03_damaged_shipping,9224,207,liquidate,0,0.0,511
Kitchen,B,03_damaged_shipping,3015,86,liquidate,0,0.0,-373
Beauty,A,02_changed_mind,4270,120,keep_it,0,0.0,98
Apparel,B,02_changed_mind,29332,352,keep_it,0,0.0,67
Apparel,D,02_changed_mind,15691,390,liquidate,0,0.0,-1189
Electronics,D,02_changed_mind,17936,117,liquidate,0,0.0,-145
Kitchen,B,02_changed_mind,7749,76,liquidate,0,0.0,-1020
Kitchen,A,04_incorrect_item,8707,184,liquidate,0,0.0,-1479
Kitchen,D,02_changed_mind,28388,458,keep_it,0,0.0,65
Kitchen,A,02_changed_mind,5723,113,keep_it,0,0.0,68
Apparel,C,01_defective,10172,260,recycle,1,0.0,38
Beauty,A,02_changed_mind,12512,449,keep_it,0,0.0,63
Electronics,B,02_changed_mind,14772,497,keep_it,0,0.0,69
Electronics,B,03_damaged_shipping,19979,71,liquidate,0,0.0,-1054
Apparel,D,03_damaged_shipping,1667,375,liquidate,0,0.0,-1771
Apparel,A,02_changed_mind,8041,168,liquidate,0,0.0,-107
Beauty,A,03_damaged_shipping,20787,358,recycle,1,0.0,-2000
Electronics,C,01_defective,20543,452,recycle,1,0.0,-4794
Apparel,B,02_changed_mind,15658,458,liquidate,0,0.0,-1253
Apparel,B,02_changed_mind,17476,380,liquidate,0,0.0,-1164
Kitchen,B,02_changed_mind,25781,199,liquidate,0,0.0,-662
Kitchen,B,03_damaged_shipping,5601,382,liquidate,0,0.0,707
Electronics,D,01_defective,13493,138,recycle,1,0.0,-2958
Electronics,C,02_changed_mind,8915,462,liquidate,0,0.0,-454
Apparel,B,02_changed_mind,11234,55,liquidate,0,0.0,-761
Kitchen,C,03_damaged_shipping,29263,244,recycle,1,0.0,-1270
Apparel,A,02_changed_mind,11579,235,keep_it,0,0.0,61
Electronics,C,01_defective,3763,161,refurbish,0,3.17096564239988,4152
Apparel,D,02_changed_mind,10742,111,keep_it,0,0.0,58
Kitchen,C,02_changed_mind,7875,115,liquidate,0,0.0,-387
Beauty,D,02_changed_mind,19571,51,liquidate,0,0.0,-368
Kitchen,B,02_changed_mind,1004,239,liquidate,0,0.0,-400
Apparel,B,03_damaged_shipping,25652,494,liquidate,0,0.0,-612
Electronics,B,03_damaged_shipping,12876,173,recycle,1,0.0,-1605
Beauty,C,02_changed_mind,12224,166,liquidate,0,0.0,926
Kitchen,A,03_damaged_shipping,15916,205,liquidate,0,0.0,253
Beauty,A,01_defective,9887,266,refurbish,0,4.861835418401361,2919
Kitchen,B,01_defective,28252,191,refurbish,0,3.951761249125798,12562
Electronics,C,02_changed_mind,28640,397,liquidate,0,0.0,-732
Kitchen,B,04_incorrect_item,28184,50,liquidate,0,0.0,273
Apparel,A,02_changed_mind,13452,384,liquidate,0,0.0,956
Kitchen,A,01_defective,28175,189,refurbish,0,1.5009677771367147,16868
Beauty,A,03_damaged_shipping,743,446,liquidate,0,0.0,637
Kitchen,B,02_changed_mind,21822,171,liquidate,0,0.0,999
Beauty,D,04_incorrect_item,8480,193,liquidate,0,0.0,-423
Apparel,B,02_changed_mind,12334,456,keep_it,0,0.0,60
Kitchen,A,02_changed_mind,15293,118,keep_it,0,0.0,55
Beauty,B,02_changed_mind,23486,315,keep_it,0,0.0,96
Electronics,A,02_changed_mind,19790,223,liquidate,0,0.0,-750
Electronics,C,01_defective,16853,445,recycle,1,0.0,844
Kitchen,A,02_changed_mind,2624,447,keep_it,0,0.0,62
Kitchen,A,02_changed_mind,4320,464,liquidate,0,0.0,-554
Electronics,C,02_changed_mind,14810,260,liquidate,0,0.0,-494
Beauty,A,01_defective,10287,197,refurbish,0,4.298957549288612,5423
Apparel,C,04_incorrect_item,18883,338,liquidate,0,0.0,862
Kitchen,A,02_changed_mind,1387,346,liquidate,0,0.0,407
Beauty,D,01_defective,21853,157,recycle,1,0.0,-4337
Beauty,A,02_changed_mind,28689,125,keep_it,0,0.0,99
Kitchen,B,03_damaged_shipping,12608,54,liquidate,0,0.0,-1613
Electronics,B,04_incorrect_item,20586,270,donate,0,9.40752788935852,31
Beauty,C,02_changed_mind,21406,96,liquidate,0,0.0,-99
Kitchen,A,03_damaged_shipping,29074,409,liquidate,0,0.0,-126
Apparel,B,02_changed_mind,3686,156,keep_it,0,0.0,56
Kitchen,C,02_changed_mind,15933,253,keep_it,0,0.0,52
Apparel,A,04_incorrect_item,25677,180,donate,0,9.453666066455659,71
Electronics,B,02_changed_mind,20490,385,liquidate,0,0.0,358
Beauty,C,03_damaged_shipping,2541,148,recycle,1,0.0,-1286
Electronics,D,02_changed_mind,13326,255,keep_it,0,0.0,60
Electronics,A,02_changed_mind,9187,399,keep_it,0,0.0,94
Apparel,A,03_damaged_shipping,350,160,liquidate,0,0.0,-90
Beauty,C,02_changed_mind,24850,442,liquidate,0,0.0,-395
Apparel,A,01_defective,19344,249,refurbish,0,1.7240677941022406,5599
Kitchen,D,02_changed_mind,10920,163,liquidate,0,0.0,323
Apparel,C,02_changed_mind,26176,482,keep_it,0,0.0,64
Kitchen,B,03_damaged_shipping,5587,87,liquidate,0,0.0,-936
Kitchen,B,02_changed_mind,9912,108,liquidate,0,0.0,-1098
Kitchen,B,02_changed_mind,21209,278,keep_it,0,0.0,80
Electronics,A,02_changed_mind,1051,261,liquidate,0,0.0,-1270
Apparel,A,02_changed_mind,8453,349,keep_it,0,0.0,59
Beauty,B,01_defective,24054,241,refurbish,0,2.616877722449502,14696
Apparel,B,01_defective,27499,442,refurbish,0,1.227162384386669,6134
Electronics,A,01_defective,14290,351,refurbish,0,3.738304407581879,5505
Kitchen,A,02_changed_mind,8071,285,keep_it,0,0.0,61
Apparel,A,04_incorrect_item,5911,415,donate,0,9.216797542941357,70
Kitchen,B,01_defective,24019,60,refurbish,0,2.0391384712016185,8255
Beauty,A,02_changed_mind,13321,306,liquidate,0,0.0,957
Apparel,A,03_damaged_shipping,6683,53,recycle,1,0.0,-4726
Electronics,B,02_changed_mind,201,117,liquidate,0,0.0,-1457
Apparel,A,01_defective,8424,418,refurbish,0,4.285131787248472,17933
Electronics,B,03_damaged_shipping,9139,61,liquidate,0,0.0,-1610
Beauty,B,02_changed_mind,11304,371,keep_it,0,0.0,39
